customer_id,cus_trans_count,cus_total_trans_val,customer_avg_trans,cus_max_trans,Unnamed: 0,first_name,last_name,age,province,city,employment_status,income,customer_since,Start_Year,Start_Month,Start_Day,Weekday
99327,35,33097.19,945.634,4216.71,99326,Emma,Mahlangu,38,North West,Mahikeng,Employed,31673.7,2021-08-18,2021,8,18,2
71915,7,4699.73,671.39,1664.35,71914,Lucas,Botha,36,Kwazulu-Natal,Richards Bay,Employed,15183.84,2020-02-07,2020,2,7,4
6376,9,6830.1,758.9000000000001,2780.24,6375,Lucas,Botha,43,Kwazulu-Natal,Durban,Employed,40667.65,2022-06-01,2022,6,1,2
8823,20,13035.63,651.7814999999999,2135.41,8822,Oliver,Sithole,56,Gauteng,Johannesburg,Employed,58182.82,2015-07-10,2015,7,10,4
61685,26,16569.43,637.2857692307692,2958.09,61684,Sipho,Adams,32,Kwazulu-Natal,Pietermaritzburg,Employed,34214.63,2025-06-30,2025,6,30,0
57059,10,7313.700000000001,731.3700000000001,2408.03,57058,Nomsa,Ndlovu,20,Gauteng,Pretoria,Employed,46334.14,2020-04-09,2020,4,9,3
26441,7,5402.75,771.8214285714286,3234.08,26440, Mia ,Mabena,29,Gauteng,Soweto,Nan,27386.98,2013-03-15,2013,3,15,4
56642,30,495789.57,16526.319,461759.34,56641,Sibusiso,Naidoo,65,Western Cape,Paarl,Employed,31884.28,2012-02-05,2012,2,5,6
62118,12,14298.52,1191.5433333333333,4118.49,62117,Liam,Ndlovu,38,Mpumalanga,Emalahleni,Employed,32510.98,2022-09-30,2022,9,30,4
57110,36,42743.84,1187.3288888888887,7188.19,57109,Sophia,Mabena,68,Kwazulu-Natal,Pietermaritzburg,Unemployed,20569.13,2022-12-22,2022,12,22,3
79124,15,18813.79,1254.2526666666668,7681.01,79123,Kabelo,Dlamini,32,Mpumalanga,Secunda,Employed,29522.42,2012-05-12,2012,5,12,5
66631,26,26289.79,1011.1457692307692,3766.57,66630,Sipho,Khumalo,27,Kwazulu-Natal,Durban,Student,67836.0,2020-03-30,2020,3,30,0
71600,27,36889.64,1366.282962962963,6081.1,71599,Naledi,Nkosi,46,Gauteng,Johannesburg,Employed,91579.34,2020-02-25,2020,2,25,1
53997,8,5937.389999999999,742.1737499999999,2391.57,53996,Mia,Mabena,27,Mpumalanga,Mbombela,Self-employed,9830.81,2014-11-25,2014,11,25,1
74875,11,11584.330000000002,1053.1209090909092,4853.1,74874,Amelia,Adams,78,Eastern Cape,Gqeberha,Self-employed,35250.18,2024-10-29,2024,10,29,1
23335,20,15803.07,790.1535,3869.17,23334,Thabo,Khumalo,66,Kwazulu-Natal,Pietermaritzburg,Employed,7924.0,2018-01-12,2018,1,12,4
1821,13,15130.6,1163.8923076923077,3013.87,1820,Anele,Mahlangu,19,Western Cape,George,Employed,10408.92,2023-10-11,2023,10,11,2
86551,13,16598.87,1276.8361538461538,4539.48,86550,Sophia,Adams,63,Eastern Cape,Gqeberha,Self-employed,25014.62,2021-05-24,2021,5,24,0
70509,16,16389.02,1024.31375,3025.65,70508,Anele,Botha,50,North West,Klerksdorp,Employed,16709.85,2020-10-13,2020,10,13,1
67666,22,42801.12,1945.5054545454548,19328.32,67665,Kabelo,Williams,21,Gauteng,Johannesburg,Student,32788.26,2014-08-28,2014,8,28,3
44961,11,9019.75,819.9772727272727,2528.85,44960,Emma,Naidoo,47,Free State,Bloemfontein,Employed,16537.19,2013-08-22,2013,8,22,3
78003,7,7201.19,1028.7414285714285,3208.06,78002,Naledi,Sithole,48,Western Cape,Paarl,Employed,28110.82,2019-11-08,2019,11,8,4
63554,15,21123.48,1408.232,9629.24,63553,Liam,Sithole,26,Kwazulu-Natal,Durban,Self-employed,12712.91,2014-06-27,2014,6,27,4
78825,8,13104.5,1638.0625,7230.89,78824,Emma,Van Wyk,23,Gauteng,Midrand,Nan,5569.35,2018-12-29,2018,12,29,5
20991,14,10707.0,764.7857142857143,3752.89,20990,Nomsa,Jacobs,28,Gauteng,Soweto,Employed,23482.78,2012-01-21,2012,1,21,5
93732,11,17706.11,1609.6463636363637,5684.74,93731,Nomsa,Adams,50,Eastern Cape,Nan,Self-employed,65355.36,2018-02-06,2018,2,6,1
75614,9,20458.86,2273.206666666667,15991.08,75613,Sophia,Adams,18,Gauteng,Pretoria,Self-employed,21785.48,2022-08-20,2022,8,20,5
31273,12,9807.59,817.2991666666667,2278.97,31272,Amahle,Nkosi,44,Kwazulu-Natal,Durban,Employed,46983.41,2025-04-02,2025,4,2,2
3058,19,24052.7,1265.9315789473685,7634.46,3057,Sibusiso,Jacobs,35,North West,Klerksdorp,Student,28610.56,2023-10-26,2023,10,26,3
36303,25,21769.88,870.7952,2272.72,36302,Ayanda,Mahlangu,55,Kwazulu-Natal,Richards Bay,Employed,25025.32,2016-04-22,2016,4,22,4
30225,12,9478.5,789.875,1446.29,30224,Kabelo,Khumalo,36,Eastern Cape,Gqeberha,Student,32212.85,2023-04-13,2023,4,13,3
42455,13,7798.5,599.8846153846154,1939.51,42454,Noah,Khumalo,36,Western Cape,George,Student,34278.79,2020-04-17,2020,4,17,4
36319,24,28410.51,1183.77125,7264.29,36318,Ava,Naidoo,18,Kwazulu-Natal,Richards Bay,Employed,51826.42,2016-09-30,2016,9,30,4
64328,12,8680.37,723.3641666666667,4851.46,64327,Oliver,Mokoena,39,Kwazulu-Natal,Pietermaritzburg,Retired,30746.91,2021-10-29,2021,10,29,4
93349,15,13768.72,917.9146666666667,6493.37,93348,Naledi,Nkosi,18,Western Cape,George,Employed,21813.84,2025-03-07,2025,3,7,4
67980,6,3782.1000000000004,630.35,1723.68,67979,Emma,Nkosi,43,Gauteng,Johannesburg,Employed,17245.06,2022-11-21,2022,11,21,0
72838,20,403113.25,20155.6625,385631.25,72837,Mia,Molefe,32,Limpopo,Tzaneen,Employed,19504.0,2014-10-13,2014,10,13,0
14435,18,697606.12,38755.89555555556,681326.5,14434,Kabelo,Pillay,36,Mpumalanga,Mbombela,Employed,29078.96,2017-09-06,2017,9,6,2
49192,6,9203.82,1533.97,2616.47,49191, Lucas ,Molefe,45,Gauteng,Johannesburg,Employed,72228.21,2017-09-12,2017,9,12,1
20040,21,26166.98,1246.0466666666666,5546.52,20039,Ethan,Naidoo,51,Western Cape,Paarl,Retired,11042.72,2018-10-18,2018,10,18,3
7691,44,65038.85,1478.1556818181818,8009.03,7690,Sophia,Mahlangu,43,Eastern Cape,Mthatha,Self-employed,32875.24,2017-12-17,2017,12,17,6
18439,21,22184.88,1056.422857142857,2857.59,18438,Lerato,Jacobs,34,Gauteng,Johannesburg,Retired,13513.76,2020-03-27,2020,3,27,4
97321,14,1013798.5499999999,72414.18214285714,1000000.0,97320,Noah,Molefe,18,Free State,Welkom,Employed,40164.57,2023-02-15,2023,2,15,2
95805,27,23519.38,871.0881481481482,2960.39,95804,Noah,Van  Wyk,35,Kwazulu-Natal,Pietermaritzburg,Employed,28509.06,2021-12-30,2021,12,30,3
72953,12,10577.86,881.4883333333333,5685.1,72952,Noah,Nkosi,66,Western Cape,Paarl,Employed,46008.86,2018-12-28,2018,12,28,4
91825,33,29104.46,881.9533333333333,4200.19,91824,Kabelo,Pillay,47,Kwazulu-Natal,Durban,Employed,40759.69,2012-04-28,2012,4,28,5
47131,13,7315.51,562.7315384615384,1170.66,47130,Kabelo,Mahlangu,37,Eastern Cape,Gqeberha,Employed,49919.83,2020-06-12,2020,6,12,4
18374,22,19084.13,867.4604545454546,3280.04,18373,Ethan,Adams,26,Kwazulu-Natal,Pietermaritzburg,Employed,55616.55,2017-02-18,2017,2,18,5
21140,27,1023004.49,37889.055185185185,1000000.0,21139,Amahle,Naidoo,29,Kwazulu-Natal,Durban,Employed,40931.52,2014-08-30,2014,8,30,5
10875,15,21320.839999999997,1421.389333333333,8963.05,10874,Amelia,Van Wyk,45,Western Cape,Paarl,Employed,15317.41,2019-07-12,2019,7,12,4
58999,30,15990.2,533.0066666666667,2245.96,58998,Ethan,Mthembu,23,Gauteng,Midrand,Employed,16991.48,2020-04-05,2020,4,5,6
47178,13,16859.309999999998,1296.87,5330.26,47177,Nomsa,Williams,50,Western Cape,George,Self-employed,11926.6,2024-03-31,2024,3,31,6
41816,28,26709.42,953.9078571428571,4003.84,41815,Emma,Mabena,37,Western Cape,Cape Town,Employed,32728.98,2015-08-21,2015,8,21,4
86827,14,7492.69,535.1921428571428,2352.79,86826,Zanele,Mthembu,37,Kwazulu-Natal,Durban,Employed,11143.42,2018-04-06,2018,4,6,4
76480,21,27301.63,1300.077619047619,4882.51,76479,Sipho,Nkosi,43,Kwazulu-Natal,Pietermaritzburg,Retired,7593.14,2017-11-24,2017,11,24,4
79524,15,19922.88,1328.192,4730.34,79523,Sipho,Molefe,18,Eastern Cape,Gqeberha,Employed,32756.84,2017-03-14,2017,3,14,1
57294,13,8469.64,651.5107692307691,2075.2,57293,Amelia,Mahlangu,52,Gauteng,Midrand,Employed,10575.93,2017-12-17,2017,12,17,6
73290,6,5912.95,985.4916666666667,3907.6,73289,Bongani,Pillay,32,Gauteng,Pretoria,Unemployed,42136.69,2016-11-21,2016,11,21,0
68953,18,20776.3,1154.2388888888888,3231.49,68952,Sibusiso,Adams,35,Gauteng,Johannesburg,Retired,19232.67,2013-05-10,2013,5,10,4
51666,6,2939.72,489.9533333333333,1100.31,51665,Nomsa,Pillay,18,Kwazulu-Natal,Durban,Employed,20887.52,2016-06-28,2016,6,28,1
70852,14,15443.47,1103.105,3503.02,70851,Lucas,Pillay,26,Kwazulu-Natal,Pietermaritzburg,Employed,30925.18,2019-12-26,2019,12,26,3
94253,5,2816.02,563.204,1119.66,94252,Bongani,Mabena,33,Eastern Cape,East London,Employed,36244.71,2021-06-13,2021,6,13,6
15187,23,19481.82,847.035652173913,4126.53,15186,Kabelo,Naidoo,51,North West,Klerksdorp,Employed,114359.51,2023-05-21,2023,5,21,6
65153,18,25215.92,1400.8844444444444,8226.58,65152,Lerato,Sithole,45,Northern Cape,Upington,Employed,22762.72,2014-10-07,2014,10,7,1
52380,15,5400.39,360.026,1183.63,52379,Ethan,Van Wyk,40,Western Cape,George,Employed,10020.01,2013-01-08,2013,1,8,1
59570,16,11086.0,692.875,1659.6,59569,Sipho,Khumalo,28,Gauteng,Midrand,Self-employed,16274.14,2015-01-08,2015,1,8,3
73308,9,316046.99,35116.33222222222,302695.19,73307,Lerato,Williams,18,Kwazulu-Natal,Durban,Employed,16668.24,2016-02-20,2016,2,20,5
29437,7,5926.42,846.6314285714286,2929.23,29436,Amelia,Mokoena,23,Kwazulu-Natal,Durban,Employed,71388.09,2021-10-16,2021,10,16,5
77691,6,17343.46,2890.5766666666664,12393.9,77690,Nomsa,Botha,50,Gauteng,Midrand,Unemployed,11985.09,2024-02-26,2024,2,26,0
29908,7,5134.49,733.4985714285714,2342.09,29907,Amelia,Mahlangu,18,Limpopo,Thohoyandou,Retired,13088.11,2024-06-18,2024,6,18,1
73587,14,15368.99,1097.785,3723.63,73586,Kabelo,Mokoena,43,Limpopo,Thohoyandou,Employed,22156.34,2014-02-17,2014,2,17,0
78648,40,39673.99,991.84975,3839.5,78647,Lucas,Jacobs,35,Kwazulu-Natal,Pietermaritzburg,Employed,31435.3,2015-03-19,2015,3,19,3
85695,13,19705.34,1515.7953846153846,8722.37,85694,Amahle,Pillay,33,Northern Cape,Kuruman,Self-employed,33522.99,2013-10-27,2013,10,27,6
51763,27,29104.7,1077.9518518518519,4527.9,51762,Sibusiso,Ndlovu,31,Gauteng,Midrand,Self-employed,43306.67,2015-09-27,2015,9,27,6
26151,12,9533.12,794.4266666666667,2380.39,26150,Lerato,Van Wyk,18,Gauteng,Johannesburg,Employed,23442.78,2021-08-07,2021,8,7,5
52717,9,7389.92,821.1022222222223,1735.17,52716,Liam,Nkosi,47,Limpopo,Polokwane,Employed,20730.57,2024-07-18,2024,7,18,3
54586,43,49463.95,1150.324418604651,4899.93,54585,Emma,Mabena,58,Gauteng,Johannesburg,Nan,13348.3,2013-03-27,2013,3,27,2
31486,29,24957.23,860.5941379310344,3834.04,31485,Lucas,Williams,18,Gauteng,Pretoria,Self-employed,36216.04,2018-08-08,2018,8,8,2
58120,11,5246.2300000000005,476.93000000000006,1504.44,58119,Zanele,Mthembu,65,Western Cape,George,Employed,59175.82,2024-01-20,2024,1,20,5
31668,18,23744.71,1319.1505555555555,5298.55,31667,Liam,Dlamini,55,Kwazulu-Natal,Pietermaritzburg,Self-employed,36704.8,2019-11-01,2019,11,1,4
99643,33,22871.05,693.0621212121212,2954.34,99642,Oliver,Molefe,46,Eastern Cape,Gqeberha,Employed,22541.0,2015-03-13,2015,3,13,4
26323,13,11681.83,898.6023076923077,2080.56,26322,Noah,Ndlovu,26,Gauteng,Soweto,Employed,24655.24,2022-12-24,2022,12,24,5
9992,10,9610.24,961.024,3360.25,9991,Thabo,Molefe,24,Kwazulu-Natal,Richards Bay,Retired,8279.59,2022-06-28,2022,6,28,1
96023,3,2975.39,991.7966666666666,1598.22,96022,Anele,Pillay,44,Western Cape,Stellenbosch,Employed,47963.02,2014-04-14,2014,4,14,0
41517,25,23191.239999999998,927.6496,4824.61,41516,Sibusiso,Dlamini,60,Mpumalanga,Mbombela,Self-employed,21932.73,2016-11-30,2016,11,30,2
41600,49,70570.09999999999,1440.2061224489794,12886.07,41599,Sophia,Dlamini,49,Western Cape,George,Retired,10920.85,2025-02-07,2025,2,7,4
35230,33,39968.810000000005,1211.1760606060607,11424.94,35229,Liam,Ndlovu,32,Free State,Welkom,Employed,28410.86,2020-04-12,2020,4,12,6
55257,32,29559.32,923.72875,5242.53,55256,Oliver,Mokoena,25,Gauteng,Midrand,Unemployed,9802.89,2018-03-17,2018,3,17,5
26377,13,581008.6900000001,44692.97615384616,569641.53,26376,Sibusiso,Naidoo,36,Free State,Welkom,Employed,23256.13,2021-02-27,2021,2,27,5
62550,26,32527.100000000002,1251.0423076923078,5824.46,62549,Amelia,Naidoo,46,Kwazulu-Natal,Durban,Unemployed,14784.06,2024-09-13,2024,9,13,4
44634,15,11796.22,786.4146666666667,1892.38,44633,Sophia,Dlamini,28,Gauteng,Johannesburg,Employed,43033.17,2022-01-19,2022,1,19,2
35405,6,8010.29,1335.0483333333334,6769.66,35404,Naledi,Botha,36,Eastern Cape,Mthatha,Employed,50571.33,2022-10-01,2022,10,1,5
74015,16,19361.86,1210.11625,6552.84,74014,Liam,Botha,42,North West,Mahikeng,Unemployed,32229.48,2023-01-30,2023,1,30,0
78275,16,14318.05,894.878125,4868.29,78274,Lerato,Jacobs,38,Limpopo,Polokwane,Student,38686.98,2019-03-26,2019,3,26,1
62426,23,26330.0,1144.7826086956522,5726.46,62425,Sophia,Sithole,50,Western Cape,George,Employed,38974.42,2016-12-20,2016,12,20,1
38814,13,10964.36,843.4123076923078,3279.63,38813,Zanele,Sithole,36,Western Cape,Cape Town,Employed,44681.86,2017-07-23,2017,7,23,6
30729,21,45777.11,2179.862380952381,21577.21,30728,Ayanda,Naidoo,38,Western Cape,George,Employed,19451.41,2013-07-19,2013,7,19,4
8620,28,24932.6,890.4499999999999,3282.46,8619,Amelia,Mokoena,42,Limpopo,Tzaneen,Employed,12663.78,2015-04-25,2015,4,25,5
51855,17,669799.61,39399.977058823526,649736.2,51854,Amahle,Van Wyk,47,Gauteng,Soweto,Employed,18915.82,2023-06-20,2023,6,20,1
40913,7,12370.38,1767.1971428571428,5799.01,40912,Ethan,Pillay,47,Kwazulu-Natal,Durban,Retired,21353.77,2021-01-03,2021,1,3,6
36084,9,7207.64,800.848888888889,2097.28,36083,Ava,Sithole,41,Gauteng,Midrand,Employed,11907.05,2018-01-30,2018,1,30,1
64311,18,20161.13,1120.062777777778,5364.64,64310,Oliver,Jacobs,67,Gauteng,Pretoria,Employed,22916.8,2020-04-27,2020,4,27,0
64874,19,16492.29,868.0152631578948,3643.33,64873,Anele,Williams,46,Eastern Cape,East London,Employed,32722.42,2014-11-17,2014,11,17,0
32510,5,1982.78,396.556,860.43,32509,Amelia,Adams,28,Kwazulu-Natal,Durban,Student,15470.07,2015-09-11,2015,9,11,4
56129,8,3908.57,488.57125,1196.97,56128,Kabelo,Molefe,40,Free State,Welkom,Employed,48263.17,2025-02-23,2025,2,23,6
16936,23,189918.06000000003,8257.306956521741,171727.95,16935,Amelia,Mahlangu,30,Limpopo,Tzaneen,Employed,47442.28,2018-08-26,2018,8,26,6
66661,26,27262.75,1048.5673076923076,4462.88,66660,Lerato,Van Wyk,36,Kwazulu-Natal,Pietermaritzburg,Employed,13417.4,2017-02-16,2017,2,16,3
29689,15,19763.14,1317.5426666666667,7309.57,29688,Amelia,Botha,49,Eastern Cape,East London,Employed,10649.37,2021-05-02,2021,5,2,6
581,11,722049.3099999999,65640.84636363636,715304.49,580,Amahle,Jacobs,59,Gauteng,Johannesburg,Self-employed,14082.62,2021-03-28,2021,3,28,6
15166,24,24902.87,1037.6195833333334,7117.62,15165,Sibusiso,Adams,28,Limpopo,Polokwane,Self-employed,31938.58,2025-09-25,2025,9,25,3
44307,9,2708.09,300.8988888888889,839.13,44306,Nomsa,Mabena,49,Gauteng,Soweto,Student,38877.76,2014-09-11,2014,9,11,3
58132,22,15384.56,699.2981818181818,2192.58,58131,Naledi,Van Wyk,37,Eastern Cape,Mthatha,Self-employed,25683.27,2012-08-13,2012,8,13,0
39675,4,4721.95,1180.4875,2321.91,39674,Lucas,Nkosi,38,Gauteng,Pretoria,Employed,13410.78,2024-11-23,2024,11,23,5
96202,24,27685.010000000002,1153.5420833333335,11210.04,96201,Bongani,Pillay,34,Free State,Bloemfontein,Employed,30189.85,2023-01-06,2023,1,6,4
62626,19,10070.94,530.0494736842105,1879.82,62625,Zanele,Botha,41,Gauteng,Nan,Student,14911.09,2024-04-17,2024,4,17,2
31284,18,-982034.13,-54557.45166666667,2952.47,31283,Amahle,Williams,52,Eastern Cape,East London,Self-employed,71079.95,2023-09-24,2023,9,24,6
52409,15,23209.489999999998,1547.2993333333332,7264.04,52408,Oliver,Van Wyk,39,Mpumalanga,Secunda,Student,18869.27,2014-02-11,2014,2,11,1
30464,9,9823.220000000001,1091.468888888889,3598.61,30463,Anele,Molefe,41,Eastern Cape,Mthatha,Employed,89222.82,2019-04-04,2019,4,4,3
83504,31,56940.67,1836.7958064516129,14274.35,83503,Amelia,Mthembu,51,Gauteng,Pretoria,Self-employed,92793.91,2024-07-28,2024,7,28,6
45916,26,31355.77,1205.9911538461538,5697.91,45915,Nomsa,Molefe,40,Kwazulu-Natal,Pietermaritzburg,Student,7463.87,2013-04-22,2013,4,22,0
52912,30,29203.8,973.4599999999999,4496.48,52911,Bongani,Mabena,51,Kwazulu-Natal,Pietermaritzburg,Employed,57357.55,2023-10-26,2023,10,26,3
1187,27,25190.3,932.974074074074,4115.68,1186,Oliver,Khumalo,44,Kwazulu-Natal,Pietermaritzburg,Employed,24511.15,2021-06-05,2021,6,5,5
3426,8,9685.130000000001,1210.6412500000001,5056.04,3425,Anele,Ndlovu,57,Kwazulu-Natal,Durban,Employed,51878.33,2015-10-06,2015,10,6,1
48174,26,26185.48,1007.1338461538461,5405.14,48173,Ayanda,Van Wyk,31,Mpumalanga,Secunda,Student,16095.08,2022-04-14,2022,4,14,3
32263,8,7182.450000000001,897.8062500000001,2869.61,32262,Thabo,Ndlovu,43,Gauteng,Pretoria,Self-employed,43504.72,2024-02-03,2024,2,3,5
63841,10,10386.22,1038.6219999999998,4897.05,63840,Ethan,Williams,30,Gauteng,Midrand,Employed,22251.85,2024-11-16,2024,11,16,5
34511,30,40825.83,1360.861,12928.89,34510,Amelia,Van Wyk,18,Western Cape,Cape Town,Employed,69735.54,2019-10-07,2019,10,7,0
48470,5,3731.11,746.222,1277.22,48469,Amelia,Van Wyk,59,Kwazulu-Natal,Pietermaritzburg,Unemployed,104317.63,2016-01-08,2016,1,8,4
38140,10,15609.89,1560.989,8358.52,38139,Ava,Pillay,25,Western Cape,Paarl,Employed,29111.05,2016-07-03,2016,7,3,6
27723,9,10990.94,1221.2155555555555,5581.97,27722,Amelia,Nkosi,18,Eastern Cape,East London,Employed,0.0,2013-11-04,2013,11,4,0
18688,18,10376.45,576.4694444444444,1625.52,18687,Oliver,Nkosi,40,Limpopo,Tzaneen,Self-employed,26066.29,2012-01-21,2012,1,21,5
8151,19,17058.66,897.8242105263158,2628.95,8150,Liam,Pillay,47,Gauteng,Midrand,Employed,18081.79,2022-01-26,2022,1,26,2
25895,17,15052.93,885.4664705882353,3019.14,25894,Sibusiso,Botha,37,Free State,Bloemfontein,Employed,31587.37,2017-08-27,2017,8,27,6
67421,13,476552.76,36657.904615384614,470089.02,67420,Sipho,Mahlangu,23,Western Cape,Cape Town,Retired,38490.48,2023-06-19,2023,6,19,0
15696,12,8693.81,724.4841666666666,2443.2,15695,Sibusiso,Ndlovu,43,Kwazulu-Natal,Pietermaritzburg,Employed,40785.46,2020-04-20,2020,4,20,0
89478,11,17070.2,1551.8363636363638,5718.31,89477,Lucas,Mokoena,42,Gauteng,Pretoria,Employed,13015.35,2012-08-05,2012,8,5,6
52948,18,12653.939999999999,702.9966666666666,2987.68,52947, Kabelo ,Jacobs,34,Kwazulu-Natal,Pietermaritzburg,Employed,10285.09,2013-10-23,2013,10,23,2
16414,12,13580.16,1131.68,3096.16,16413,Ayanda,Dlamini,49,Free State,Bloemfontein,Self-employed,29422.67,2024-11-02,2024,11,2,5
73783,26,38678.06,1487.6176923076923,13730.06,73782,Mia,Mabena,26,Limpopo,Tzaneen,Employed,108048.69,2020-05-19,2020,5,19,1
96293,29,19529.93,673.4458620689655,3956.92,96292,Sibusiso,Ndlovu,40,Gauteng,Johannesburg,Self-employed,5195.44,2014-07-21,2014,7,21,0
49425,18,15019.56,834.42,2728.89,49424,Bongani,Van Wyk,52,North West,Klerksdorp,Employed,8545.29,2024-07-04,2024,7,4,3
45398,33,34218.25,1036.9166666666667,5675.99,45397,Bongani,Adams,19,Kwazulu-Natal,Richards Bay,Self-employed,30445.99,2022-10-26,2022,10,26,2
55809,12,12909.82,1075.8183333333334,3455.39,55808,Noah,Ndlovu,70,Northern Cape,Upington,Self-employed,51844.06,2025-09-21,2025,9,21,6
15329,30,37569.8,1252.3266666666668,3855.36,15328,Zanele,Mabena,21,Eastern Cape,Mthatha,Nan,33764.78,2022-04-27,2022,4,27,2
85743,10,8587.37,858.7370000000001,3167.0,85742,Sipho,Dlamini,37,Kwazulu-Natal,Richards Bay,Employed,12231.26,2014-09-17,2014,9,17,2
45209,15,17893.940000000002,1192.9293333333335,4979.46,45208,Kabelo,Adams,47,Limpopo,Thohoyandou,Unemployed,20212.03,2018-08-23,2018,8,23,3
48193,20,14280.19,714.0095,2010.63,48192,Amelia,Dlamini,42,North West,Klerksdorp,Unemployed,39877.13,2015-09-05,2015,9,5,5
78387,5,4787.3,957.46,2979.84,78386,Sophia,Mokoena,36,Gauteng,Soweto,Employed,49058.61,2025-08-02,2025,8,2,5
63721,10,14117.19,1411.719,5215.43,63720,Ayanda, Dlamini ,54,Eastern Cape,Mthatha,Employed,13953.4,2017-08-28,2017,8,28,0
43374,20,15710.949999999999,785.5474999999999,2587.88,43373,Ava,Molefe,48,Limpopo,Thohoyandou,Employed,12514.62,2017-06-07,2017,6,7,2
88172,11,17192.89,1562.99,5482.82,88171,Lucas,Mokoena,46,Eastern Cape,East London,Employed,0.0,2022-07-28,2022,7,28,3
64882,25,39516.200000000004,1580.6480000000001,8756.18,64881,Oliver,Mokoena,36,Limpopo,Thohoyandou,Employed,8605.66,2012-02-07,2012,2,7,1
48113,25,36293.549999999996,1451.7419999999997,11448.73,48112,Sophia,Mokoena,44,Free State,Bethlehem,Employed,20658.87,2019-10-17,2019,10,17,3
54941,11,-992326.38,-90211.48909090909,2350.59,54940,Mia,Mthembu,31,Mpumalanga,Secunda,Employed,34649.79,2017-10-24,2017,10,24,1
32378,18,23138.579999999998,1285.4766666666665,10495.96,32377,Mia,Ndlovu,18,Free State,Welkom,Employed,67175.95,2018-03-07,2018,3,7,2
63763,8,9104.95,1138.11875,1975.03,63762,Ava,Mahlangu,40,Gauteng,Midrand,Employed,8753.39,2014-03-23,2014,3,23,6
30553,13,309332.64999999997,23794.81923076923,298572.19,30552,Mia,Williams,26,Limpopo,Thohoyandou,Self-employed,23317.12,2020-12-06,2020,12,6,6
77763,20,13907.44,695.3720000000001,3033.38,77762,Mia,Khumalo,23,Gauteng,Midrand,Unemployed,25426.89,2022-06-23,2022,6,23,3
67810,34,42090.5,1237.9558823529412,6541.24,67809,Sibusiso,Ndlovu,37,Gauteng,Pretoria,Employed,11740.07,2019-04-18,2019,4,18,3
97316,8,6973.66,871.7075,2836.71,97315,Sophia,Khumalo,32,Limpopo,Tzaneen,Unemployed,0.0,2024-02-20,2024,2,20,1
97278,36,44236.92,1228.8033333333333,9323.22,97277,Anele,Botha,34,Free State,Bloemfontein,Retired,14266.47,2024-04-28,2024,4,28,6
41331,17,559946.7100000001,32938.041764705886,542325.8,41330,Lerato,Mthembu,51,Western Cape,George,Employed,23726.58,2021-05-30,2021,5,30,6
45710,19,19490.77,1025.83,3571.49,45709,Amahle,Botha,39,Free State,Welkom,Employed,58026.71,2024-02-11,2024,2,11,6
56171,11,4611.4800000000005,419.22545454545457,1379.52,56170,Ava,Mthembu,35,Western Cape,Cape Town,Nan,122140.66,2021-05-13,2021,5,13,3
83293,30,34574.78,1152.4926666666665,13011.87,83292,Lucas,Botha,44,Kwazulu-Natal,Pietermaritzburg,Self-employed,18423.02,2022-12-16,2022,12,16,4
57152,13,18579.670000000002,1429.2053846153847,9257.93,57151,Amelia,Williams,37,Gauteng,Pretoria,Retired,16622.21,2016-05-08,2016,5,8,6
88235,10,13885.429999999998,1388.543,7933.61,88234,Zanele,Naidoo,51,Gauteng,Pretoria,Employed,53804.15,2015-06-09,2015,6,9,1
30928,11,7262.46,660.2236363636364,1923.88,30927,Ethan,Van Wyk,18,Kwazulu-Natal,Durban,Employed,22240.45,2019-02-23,2019,2,23,5
28727,28,24454.010000000002,873.3575000000001,3928.22,28726,Lerato,Mahlangu,51,Gauteng,Midrand,Self-employed,23316.84,2017-02-06,2017,2,6,0
97995,16,16020.03,1001.251875,6473.46,97994,Ethan,Sithole,36,Free State,Welkom,Employed,27835.56,2022-05-13,2022,5,13,4
30200,9,15526.03,1725.1144444444444,9961.13,30199,Noah,Van Wyk,27,Kwazulu-Natal,Richards Bay,Employed,55599.13,2016-08-04,2016,8,4,3
43053,11,16517.41,1501.5827272727272,3401.93,43052,Bongani,Mabena,52,Eastern Cape,East London,Employed,69161.56,2023-01-30,2023,1,30,0
36015,10,7600.66,760.066,1964.02,36014,Emma,Ndlovu,45,Kwazulu-Natal,Durban,Employed,24845.98,2023-05-23,2023,5,23,1
11701,17,18190.64,1070.0376470588235,5550.79,11700,Mia,Pillay,51,Limpopo,Thohoyandou,Employed,38147.63,2016-11-10,2016,11,10,3
11974,12,12545.55,1045.4624999999999,3075.17,11973,Ethan,Van Wyk,41,Western Cape,Cape Town,Employed,12002.61,2017-09-04,2017,9,4,0
94962,7,4721.23,674.4614285714285,1570.28,94961,Lucas,Mabena,55,Free State,Bethlehem,Employed,24885.54,2018-12-27,2018,12,27,3
84839,20,21245.83,1062.2915,6989.1,84838,Mia,Botha,24,Free State,Bethlehem,Employed,74626.73,2016-09-11,2016,9,11,6
96920,2,231.47,115.735,231.47,96919,Liam,Mokoena,54,Mpumalanga,Emalahleni,Self-employed,15942.15,2018-08-11,2018,8,11,5
72889,12,14491.93,1207.6608333333334,3668.16,72888,Amahle,Mabena,48,Free State,Welkom,Unemployed,19226.6,1900-01-01,1900,1,1,0
